countryName;EPRTRSectorCode;eprtrSectorName;EPRTRAnnexIMainActivityCode;EPRTRAnnexIMainActivityLabel;FacilityInspireID;facilityName;facilityNameConfidentialityReason;Longitude;Latitude;addressConfidentialityReason;City;targetRelease;pollutant;releasesConfidentialityReason;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16819.FACILITY;Bøgh Hansen;;9,162219278;55,97035441;;Brande;AIR;Ammonia (NH3);;10600;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16820.FACILITY;Finn Jensen;;8,422849608;56,77152288;;Hurup Thy;AIR;Ammonia (NH3);;43800;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16821.FACILITY;JØRGEN HØJGAARD ;;11,24074274;54,81091281;;Søllested;AIR;Ammonia (NH3);;20200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16828.FACILITY;I/S Bramshøj SvineproduktionV/Gudrun & Finn Mikkelsen;;8,804605492;56,61845058;;Spøttrup;AIR;Ammonia (NH3);;10700;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16829.FACILITY;Landmand Mogens Larsen;;9,950792962;57,39515;;Hjørring;AIR;Ammonia (NH3);;10100;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16831.FACILITY;Aalykke Landbrug Aps;;8,957957652;56,25202807;;Sunds;AIR;Ammonia (NH3);;10300;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16832.FACILITY;Christian Koefoed Bjørnegård;;14,75497981;55,14668129;;Rønne;AIR;Ammonia (NH3);;10200;10200;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16833.FACILITY;Lynggård Fjerkræfarm Lindy Søgaard Nielsen;;8,352807441;56,50952225;;Lemvig;AIR;Ammonia (NH3);;10900;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16834.FACILITY;Bredahl Høns V/Henrik Bredahl;;10,03011908;56,86058611;;Skørping;AIR;Ammonia (NH3);;10700;;11900;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16835.FACILITY;Simon Salling Syrik ;;9,587984111;55,62535774;;Fredericia;AIR;Ammonia (NH3);;12600;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16835.FACILITY;Simon Salling Syrik ;;9,587999991;55,62535766;;Fredericia;AIR;Ammonia (NH3);;;;;;13600;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16835.FACILITY;Simon Salling Syrik ;;9,587999991;55,62535766;;Fredericia;AIR;Ammonia (NH3);;;15000;10800;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16835.FACILITY;Simon Salling Syrik ;;9,587999991;55,62535766;;Fredericia;AIR;Ammonia (NH3);;;;;11300;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16838.FACILITY;Jørgen Nørgård;;9,862674045;56,69770426;;Hobro;AIR;Ammonia (NH3);;;;;;15000;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16838.FACILITY;Jørgen Nørgård;;9,862674045;56,69770426;;Hobro;AIR;Ammonia (NH3);;39400;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16841.FACILITY;Avlsmosegård v/Lars Hansen;;11,40852129;54,84437439;;Stokkemarke;AIR;Ammonia (NH3);;10500;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16842.FACILITY;Danfrugt Skælskør A/S;;11,28172478;55,29261343;;Boeslunde;AIR;Ammonia (NH3);;20400;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16843.FACILITY;Landmand Jeppe Ottosen;;10,62717287;54,97569529;;Svendborg;AIR;Ammonia (NH3);;24000;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16845.FACILITY;Landmand Jørgen Uhre Sidelmann;;8,739442185;55,60680271;;Årre;AIR;Ammonia (NH3);;16000;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16846.FACILITY;Jonni Nørgaard Petersen;;8,969348409;55,07660112;;Løgumkloster;AIR;Ammonia (NH3);;26900;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16847.FACILITY;Mogens Glud Jensen Stærbogård;;8,922517702;56,63395153;;Spøttrup;AIR;Ammonia (NH3);;35300;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16848.FACILITY;Østerbæk I/S v/ Jens Jørgensen & Torben Hansen;;8,681931194;55,58551498;;Årre;AIR;Ammonia (NH3);;10100;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16849.FACILITY;Jakob Voldby Jensen;;9,491443359;55,9622216;;Klovborg;AIR;Ammonia (NH3);;15400;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16850.FACILITY;Landbrug & VindmølledriftV/Niels Jørgen Lunden;;10,1901986;57,36631683;;Tårs;AIR;Ammonia (NH3);;12200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16851.FACILITY;Tybjerg Kontrolhønseri I/S;;11,78911847;55,35083536;;Herlufmagle;AIR;Ammonia (NH3);;11800;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16852.FACILITY;Kristen Vandel Jensen;;8,882609184;55,00704785;;Tønder;AIR;Ammonia (NH3);;10800;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16853.FACILITY;Gårdejer Bent Christensen;;11,71533792;55,40163413;;Glumsø;AIR;Ammonia (NH3);;13200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16855.FACILITY;Abildgaard I/S v/ Stig og Kjeld Abildgaard;;9,083999598;57,09344507;;Fjerritslev;AIR;Ammonia (NH3);;11200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16858.FACILITY;Viggo Madsen;;9,640215359;54,97579137;;Sønderborg;AIR;Ammonia (NH3);;10000;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16861.FACILITY;Asger Pedersen;;8,359248695;55,70093233;;Outtrup;AIR;Ammonia (NH3);;30200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16862.FACILITY;Gabøl Nørregaardv/Poul Marquard Mathiasen;;9,123339334;55,24848423;;Vojens;AIR;Ammonia (NH3);;29000;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16865.FACILITY;Maskinstation ogLandbrug/Asbjørn Holst Nielsen;;10,28239513;57,36777424;;Østervrå;AIR;Ammonia (NH3);;22100;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16866.FACILITY;H. Jesper Hansen;;9,19776695;54,9136729;;Tinglev;AIR;Ammonia (NH3);;21700;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16868.FACILITY;The Pig Production Aps;;9,187030563;56,49219118;;Stoholm Jyll;AIR;Ammonia (NH3);;19400;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16869.FACILITY;Maskinstation ogLandbrug/Asbjørn Holst Nielsen;;10,28778914;57,40165131;;Sindal;AIR;Ammonia (NH3);;18800;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16870.FACILITY;Karsten Thier Larsen;;9,897411122;56,95821572;;Svenstrup J;AIR;Ammonia (NH3);;18800;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16871.FACILITY;HRP KYLLINGEFARME A/S Holmegården;;9,866432577;56,97316781;;Svenstrup J;AIR;Ammonia (NH3);;;17500;14400;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16871.FACILITY;Hrp A/S;;9,866432577;56,97316781;;Svenstrup J;AIR;Ammonia (NH3);;16400;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16872.FACILITY;Ravnholt v/Anders Heckmann Høy;;8,817115499;55,23284565;;Ribe;AIR;Ammonia (NH3);;16000;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16873.FACILITY;Morten Kuhr;;9,476975889;56,34275043;;Rødkærsbro;AIR;Ammonia (NH3);;15300;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16874.FACILITY;Poul Sloth;;8,527802821;56,65598956;;Thyholm;AIR;Ammonia (NH3);;14300;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16875.FACILITY;Lars Bojsen;;9,944301268;55,91118817;;Horsens;AIR;Ammonia (NH3);;14200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16876.FACILITY;Mourits Rahbek;;8,338089624;56,03522826;;Lem St;AIR;Ammonia (NH3);;;13700;11300;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16876.FACILITY;Mourits Rahbek;;8,338089624;56,03522826;;Lem St;AIR;Ammonia (NH3);;;;;11800;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16876.FACILITY;Mourits Rahbek;;8,338089624;56,03522825;;Lem St;AIR;Ammonia (NH3);;;;;;;10600;10800;13200;14700;12600;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16876.FACILITY;Mourits Rahbek;;8,34773086;56,03262001;;Lem St;AIR;Ammonia (NH3);;14000;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16877.FACILITY;Stenager mark  I/S;;9,506123105;56,7470984;;Aars;AIR;Ammonia (NH3);;13600;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16878.FACILITY;Mogens Sørensen;;8,740717174;55,83670553;;Tarm;AIR;Ammonia (NH3);;13400;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16879.FACILITY;LandbrugKlaus Gotthardsen;;8,932009306;55,38978675;;Ribe;AIR;Ammonia (NH3);;13300;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16880.FACILITY;Kjølbygaardv/Mads & Jens Henrik  Thøgersen;;8,816551103;57,04723615;;Thisted;AIR;Ammonia (NH3);;13300;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16881.FACILITY;Dallerupgård A/S;;9,837337568;55,81382216;;Stenderup;AIR;Ammonia (NH3);;13100;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16882.FACILITY;BedstedgårdV/Bent Eriksson;;11,88728083;55,43717652;;Ringsted;AIR;Ammonia (NH3);;13100;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16883.FACILITY;Fredsholm Multisite K/S;;11,1196139;54,74344413;;Dannemare;AIR;Ammonia (NH3);;12800;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16884.FACILITY;Simon Salling Syrik;;9,272724998;55,90030049;;Give;AIR;Ammonia (NH3);;12600;10400;12700;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16885.FACILITY;Henrik J Enderlein;;9,698650837;54,98046636;;Sønderborg;AIR;Ammonia (NH3);;12200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16887.FACILITY;Trøllundgaard 1998 APS;;9,03263796;55,70569043;;Højbjerg;AIR;Ammonia (NH3);;12100;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16888.FACILITY;Elviggårds Hønseri K/S;;9,568223799;55,50860926;;Kolding;AIR;Ammonia (NH3);;12000;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16890.FACILITY;Per Dieckmann;;8,416253305;56,77274096;;Hurup Thy ;AIR;Ammonia (NH3);;11800;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16891.FACILITY;I/S Christiansen Peter & Henrik Christiansen;;10,08975493;57,37463779;;Tårs ;AIR;Ammonia (NH3);;11600;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16892.FACILITY;Rysensteen Svineproduktionv/ Susanne Schliemann og Erling Bech Poulsen;;8,176380724;56,45089563;;Bøvlingbjerg;AIR;Ammonia (NH3);;11600;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16893.FACILITY;Kim Hansen;;9,618304723;56,49369508;;Tjele ;AIR;Ammonia (NH3);;11300;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16894.FACILITY;Lars Kruse;;10,22225913;55,99160118;;Odder ;AIR;Ammonia (NH3);;13500;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16895.FACILITY;Bruun Jessen;;8,868809158;55,26348275;;Ribe ;AIR;Ammonia (NH3);;11200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16896.FACILITY;JACOB BLADT;;9,944774316;54,91406192;;Sydals ;AIR;Ammonia (NH3);;11200;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16897.FACILITY;TOM E MORTENSEN;;8,384289888;56,74124195;;Vestervig ;AIR;Ammonia (NH3);;11100;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16898.FACILITY;Martin Krog;;9,132817027;56,71928841;;Roslev ;AIR;Ammonia (NH3);;10600;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16899.FACILITY;Kåre Bonde Olesen;;9,458568402;57,05476909;;Brovst ;AIR;Ammonia (NH3);;10500;;;;;;;;;;;;;;
Denmark;7;Intensive livestock production and aquaculture;7(a);Installations for the intensive rearing of poultry or pigs. Note to reporters, use Level 3 activity e.g. 7(a)(ii), in preference to 7(a). Level 2 activity class (i.e. 7(a)) only to be used where Level 3 is not available.;DK.EEA/16903.FACILITY;Carsten Bach Olesen;;10,07347789;57,54311026;;Hjørring ;AIR;Ammonia (NH3);;10200;;;;;;;;;;;;;;
